Facility_ID,City,State,County,Total_Admissions,ReadmissionRate,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_1,H_Comp_2,H_Comp_3,H_Comp_5,H_Comp_6,H_Comp_7,H_Comp_Cl,H_Comp_Qt,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT
10078,ANNISTON,AL,Calhoun,998,15.0,0.779,0.787,2.787,0.727,0.13806300000000002,0.189298,0.090654,3.225119,1.6319489999999999,8.973405,3.853357,5.4349110000000005,0.801946,1.9535330000000002,1.070755,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.25851703406813625,0.4118236472945892,0.39178356713426854,0.2545090180360721,0.3336673346693387,240,2,high,34,86,38128.333333333336,113605.0,40.2
10079,ATHENS,AL,Limestone,419,15.6,,0.472,,0.504,0.781745,0.22005999999999998,0.093606,2.399206,1.671387,6.031079,3.274464,4.462006,0.836254,1.0952600000000001,1.049964,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,,0.3031026252983294,0.36754176610978523,0.4009546539379475,0.48687350835322196,171,,,64,78,45343.666666666664,98915.0,40.0
10083,FOLEY,AL,Baldwin,649,15.2,0.0,0.503,1.118,0.214,0.615707,0.209263,0.092507,2.295912,1.400032,5.367102,4.961614,4.577245,0.9904860000000001,1.0384790000000002,1.056921,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,0.13405238828967642,0.29275808936825887,0.41602465331278893,0.30970724191063176,0.539291217257319,180,2,medium,56,71,48709.333333333336,223234.0,43.6
10085,DECATUR,AL,Morgan,1019,15.5,1.301,0.336,1.056,0.356,0.428724,0.20724,0.09145299999999999,3.260627,,,3.455627,,0.812394,1.211119,0.9513889999999999,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.03434739941118744,0.29538763493621195,0.4210009813542689,0.14327772325809618,0.5260058881256133,204,,,30,95,42160.666666666664,119679.0,40.8
10087,MOBILE,AL,Mobile,371,16.3,0.89,0.247,1.004,0.796,0.547928,0.214125,0.10703800000000001,2.259974,1.341882,3.993432,3.872164,3.729197,0.820516,0.914759,0.887275,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,0.07547169811320754,0.09164420485175202,,0.09164420485175202,238,6,medium,60,99,40340.333333333336,413210.0,38.1
10089,JASPER,AL,Walker,405,15.9,0.649,0.51,1.435,0.135,0.806883,0.220863,0.10679300000000001,2.673765,1.6829669999999999,4.283874,3.496145,4.632733,0.8534229999999999,1.113679,1.0321690000000001,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,,0.4839506172839506,0.3851851851851852,0.21975308641975308,0.49876543209876545,155,,,73,98,42112.666666666664,63521.0,42.2
10090,MOBILE,AL,Mobile,1139,15.5,0.523,0.0,0.844,0.524,0.16076600000000002,0.190529,0.090778,2.363745,1.6507630000000002,6.492013,2.8852580000000003,3.988345,0.9815299999999999,1.246029,0.840923,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.15452151009657594,0.19666374012291485,0.3854258121158911,0.237928007023705,0.34416154521510095,169,,,88,85,40340.333333333336,413210.0,38.1
10092,TUSCALOOSA,AL,Tuscaloosa,2269,15.7,0.788,0.812,1.428,0.533,0.803082,0.222462,0.09592300000000001,1.829223,,,4.699711,,0.7625109999999999,0.684265,1.084451,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.12692816218598502,0.2785368003525782,0.3613926840017629,0.22520934332304982,0.39444689290436313,214,,,46,99,40753.0,209355.0,33.6
10100,FAIRHOPE,AL,Baldwin,1083,15.8,0.837,0.704,1.34,0.574,0.416883,0.232409,0.090567,2.429426,1.195254,4.658654,5.025582,4.386128,0.823235,0.924557,0.960017,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.17266851338873498,0.11172668513388735,0.2677746999076639,0.3536472760849492,0.2982456140350877,172,1,high,83,64,48709.333333333336,223234.0,43.6
10103,BIRMINGHAM,AL,Jefferson,835,14.9,0.343,0.559,1.414,0.201,0.339537,0.192901,0.10281400000000002,2.546252,2.119031,6.157464,6.410766000000001,8.872815,0.802658,0.849289,1.3361459999999998,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.19640718562874251,0.17604790419161676,0.3532934131736527,0.16407185628742516,0.25269461077844313,169,,,49,96,56600.0,658573.0,37.9
10104,BIRMINGHAM,AL,Jefferson,1726,16.4,0.161,0.998,0.292,0.432,0.23917399999999997,0.335897,0.087284,2.275929,1.804831,4.566951,2.990612,5.006118,0.925883,0.667134,0.8736860000000001,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.14310544611819234,0.11819235225955968,0.294901506373117,0.31170336037079954,0.24275782155272305,206,2,high,46,83,56600.0,658573.0,37.9
10108,PRATTVILLE,AL,Autauga,207,15.3,,0.0,,0.817,0.406366,0.225929,0.094786,,,,,,,1.1984549999999998,0.943757,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.8743961352657005,0.714975845410628,,0.9710144927536232,180,,,48,93,44704.333333333336,55869.0,39.3
10113,MOBILE,AL,Mobile,1934,15.5,1.922,0.679,1.198,0.529,0.755566,0.292827,0.086371,3.094024,1.1996879999999999,5.676742,5.228297,3.7070309999999997,0.7807189999999999,1.604439,1.107536,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.09979317476732161,0.16287487073422957,0.2874870734229576,0.2249224405377456,0.2761116856256463,203,3,high,78,84,40340.333333333336,413210.0,38.1
10114,BESSEMER,AL,Jefferson,345,15.4,1.009,0.66,1.88,0.294,0.294582,0.219793,0.093804,2.2977950000000003,1.390806,5.423871,3.4633239999999996,6.775689,0.8410549999999999,1.069002,0.999877,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,,0.3739130434782609,0.3072463768115942,0.07536231884057971,0.6086956521739131,119,,,44,89,56600.0,658573.0,37.9
10118,SELMA,AL,Dallas,332,15.3,,0.453,,0.0,0.256415,0.219176,0.105984,2.4379459999999997,1.407493,,3.177013,4.5546,0.853856,1.1406180000000001,0.850303,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.08734939759036145,0.27710843373493976,0.5301204819277109,,0.4819277108433735,136,,,61,69,37714.333333333336,37196.0,40.7
10131,HUNTSVILLE,AL,Madison,1120,14.9,3.293,0.299,1.612,0.644,0.177897,0.224969,0.10257000000000001,2.181915,1.319061,4.515655000000001,4.324592,4.806366000000001,0.979368,1.479357,0.8942620000000001,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,0.11964285714285715,0.24196428571428572,0.21339285714285713,0.5982142857142857,0.3830357142857143,214,1,high,59,80,54352.0,372909.0,38.6
10139,BIRMINGHAM,AL,Jefferson,870,15.9,0.774,1.091,1.89,0.726,0.157691,0.286771,0.091394,2.6637299999999997,,,4.6884559999999995,,1.135405,0.9288370000000001,0.936264,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.15057471264367817,0.2149425287356322,0.2425287356321839,0.296551724137931,0.296551724137931,125,1,high,50,89,56600.0,658573.0,37.9
10144,MOBILE,AL,Mobile,773,16.1,1.013,0.723,0.987,0.194,0.526575,0.203458,0.092324,3.7269059999999996,1.3073709999999998,5.220212,4.974330999999999,4.127864,0.834923,0.993165,1.0209709999999999,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.11642949547218628,0.21216041397153945,0.4540750323415265,0.31047865459249674,0.34540750323415265,124,3,high,29,96,40340.333333333336,413210.0,38.1
10149,MONTGOMERY,AL,Montgomery,444,15.2,3.344,1.829,0.777,0.742,0.265397,0.21841999999999998,0.10641500000000001,2.374238,1.391122,4.267735,4.50068,5.579903,0.8412270000000001,0.996318,0.950788,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,0.31756756756756754,0.4369369369369369,,0.5405405405405406,199,,,29,91,45271.666666666664,226486.0,36.8
01014F,BIRMINGHAM,AL,Jefferson,1348,17.1,0.0,0.355,,,0.726963,0.310802,0.089634,2.539031,1.792992,4.806118,3.9099459999999997,5.9020980000000005,0.9474020000000001,1.40659,1.138843,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,0.07195845697329377,0.21439169139465875,0.4621661721068249,0.11350148367952523,0.26483679525222553,,,,,,56600.0,658573.0,37.9
10164,SYLACAUGA,AL,Talladega,209,15.3,,0.0,,0.0,0.37562399999999996,0.223867,0.094662,2.4760299999999997,1.414577,4.558981,4.392930000000001,4.740609,0.854683,1.104637,0.9489129999999999,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,0.3588516746411483,0.5119617224880383,0.1674641148325359,0.6602870813397129,102,1,medium,24,89,36098.0,79978.0,41.4
10168,PHENIX CITY,AL,Russell,429,15.2,,,,0.73,0.44691400000000003,0.22336199999999998,0.092413,2.294032,1.3514680000000001,2.970504,2.937313,4.5370349999999995,0.8567799999999999,1.1672200000000001,0.827145,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,,0.06526806526806526,0.06060606060606061,,0.06060606060606061,114,4,low,,84,34197.333333333336,57961.0,37.2
20001,ANCHORAGE,AK,Anchorage,1335,14.5,0.539,0.851,0.553,0.608,0.818217,0.16434,0.099887,2.708353,1.003959,4.560301,3.8911,4.9266,0.9440069999999999,1.9488619999999999,1.056516,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,0.2943820224719101,0.16179775280898875,0.31161048689138576,0.20749063670411985,0.21872659176029963,188,2,very high,53,63,68736.0,288000.0,34.4
20006,PALMER,AK,Matanuska-Susitna,529,15.1,0.0,0.0,,0.121,0.24614899999999998,0.217175,0.093846,3.032053,1.349675,5.580836,3.416465,6.381762999999999,1.133241,1.320794,0.9899870000000001,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.15122873345935728,0.18147448015122875,0.22117202268431002,0.23629489603024575,0.5614366729678639,137,1,medium,57,57,48596.333333333336,108317.0,36.0
20012,FAIRBANKS,AK,Fairbanks North Star,305,15.4,,1.383,,0.425,1.910147,0.330018,0.094302,2.612592,1.390233,4.321719,3.8552660000000003,4.3962449999999995,0.832044,1.7229259999999997,1.372759,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,0.21311475409836064,0.26885245901639343,0.3704918032786885,0.6065573770491803,0.34098360655737703,150,0,medium,17,93,59445.333333333336,96849.0,31.9
20017,ANCHORAGE,AK,Anchorage,911,14.2,0.896,0.841,0.0,0.376,0.398194,0.200464,0.090552,2.425925,1.222323,4.817228,2.152757,4.475688,0.812549,1.415533,0.823484,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.15477497255762898,0.07683863885839737,0.1690450054884742,0.7442371020856202,0.20856201975850713,120,1,medium,76,57,68736.0,288000.0,34.4
20024,SOLDOTNA,AK,Kenai Peninsula,314,15.9,,,,0.251,0.361526,0.223259,0.094114,2.398517,1.391979,5.146706,5.419387,4.447413,0.833607,1.448374,1.010273,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,,0.3535031847133758,0.35987261146496813,0.5159235668789809,0.37898089171974525,134,1,low,71,56,54046.666666666664,58708.0,41.1
20026,ANCHORAGE,AK,Anchorage,520,15.5,0.0,1.333,0.0,0.557,2.162046,0.247252,0.11857999999999999,3.788321,1.347489,8.187476,4.346499,6.6712419999999995,0.961929,1.8272549999999999,1.719454,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.08846153846153847,0.25769230769230766,0.2326923076923077,0.19230769230769232,0.3346153846153846,123,1,very high,76,94,68736.0,288000.0,34.4
30002,PHOENIX,AZ,Maricopa,1288,15.2,0.967,0.248,0.772,0.464,0.48439499999999996,0.258152,0.08816900000000001,2.059714,1.486789,7.188764,3.280642,6.7944580000000006,0.7626029999999999,0.9541229999999999,1.1025530000000001,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.14285714285714285,0.08229813664596274,0.22826086956521738,0.04192546583850932,0.15993788819875776,239,5,very high,44,93,50263.333333333336,4485414.0,36.9
30006,TUCSON,AZ,Pima,2415,14.7,0.784,1.299,1.188,0.597,0.729175,0.21861999999999998,0.107399,2.4425689999999998,1.314876,3.847605,3.562388,3.087814,1.03001,0.659493,0.882318,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.1308488612836439,0.11718426501035197,0.27494824016563146,0.3846790890269151,0.2062111801242236,266,,,45,94,45375.0,1047279.0,39.1
30007,COTTONWOOD,AZ,Yavapai,508,14.4,,0.0,,0.485,0.25995100000000004,0.242144,0.093426,2.967718,1.3618290000000002,5.365167,4.171035,5.056496,0.8414659999999999,1.032455,0.951233,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.2421259842519685,0.1968503937007874,0.40551181102362205,0.17716535433070865,0.7775590551181102,182,2,medium,52,92,41888.0,235099.0,54.7
30010,TUCSON,AZ,Pima,658,15.1,0.688,1.489,1.168,0.252,0.212561,0.20686999999999997,0.092709,2.7029810000000003,1.212543,7.11683,3.917821,4.946683999999999,0.825974,1.0096459999999998,0.952125,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.2006079027355623,0.15501519756838905,0.22948328267477203,0.10182370820668693,0.3829787234042553,177,2,high,54,70,45375.0,1047279.0,39.1
30011,TUCSON,AZ,Pima,1076,15.1,0.266,0.166,1.111,0.346,0.382181,0.19097999999999998,0.090364,2.419068,1.192417,4.036094,3.896174,5.500230999999999,0.801562,1.116083,0.926098,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.137546468401487,0.25,0.23234200743494424,0.38940520446096655,0.31226765799256506,226,2,high,55,71,45375.0,1047279.0,39.1
30012,PRESCOTT,AZ,Yavapai,1411,15.6,0.661,0.533,0.591,1.107,1.019468,0.301063,0.08926100000000001,2.528098,1.6987709999999998,4.8922300000000005,3.7093540000000003,5.123541,0.932845,1.1412959999999999,1.158867,4.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,0.23175053153791636,0.1700921332388377,0.26506024096385544,0.32884479092841956,0.5017717930545712,210,3,very high,31,35,41888.0,235099.0,54.7
30013,YUMA,AZ,Yuma,1337,13.6,1.368,1.372,1.066,0.512,0.9048809999999999,0.210108,0.088745,2.397795,1.352636,3.855139,3.6813589999999996,3.3919019999999995,0.801717,1.332387,0.970585,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.3201196709050112,0.268511593118923,0.4338070306656694,0.4121166791323859,0.631264023934181,256,2,very high,19,88,36512.333333333336,213787.0,35.0
30014,PHOENIX,AZ,Maricopa,942,15.6,0.511,0.451,1.651,0.577,0.652663,0.23452199999999998,0.09174500000000001,2.24147,1.273723,4.592388,4.277554,4.648153,1.124431,0.9667399999999999,1.005598,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,0.1178343949044586,0.16454352441613587,0.2526539278131635,0.2197452229299363,0.4469214437367304,210,5,high,61,91,50263.333333333336,4485414.0,36.9
30016,CASA GRANDE,AZ,Pinal,421,14.6,1.575,0.24,0.567,0.443,0.279911,0.21438400000000002,0.093988,2.376348,1.382914,5.157977,3.8119980000000004,5.016922,0.834674,1.385705,0.9265760000000001,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.25653206650831356,0.2517814726840855,0.45605700712589076,0.27315914489311166,0.8741092636579573,221,6,high,67,89,33442.333333333336,462789.0,40.0
30023,FLAGSTAFF,AZ,Coconino,1213,14.4,1.277,0.36,0.832,0.781,1.328869,0.271778,0.102602,3.6767839999999996,1.7549700000000001,4.349126,2.4767419999999998,4.740626,0.793767,1.6012,1.180233,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,0.14756801319043694,0.06760098928276999,0.21187139323990106,0.3891178895300907,0.2827699917559769,221,1,high,47,95,50096.333333333336,143476.0,31.1
30024,PHOENIX,AZ,Maricopa,1730,15.2,0.908,0.827,0.628,0.445,0.354427,0.229769,0.088087,3.613579,1.7535470000000002,6.772124000000001,4.618943,5.893262,1.1718,1.867193,1.150579,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,0.06589595375722543,0.07572254335260116,0.10346820809248555,0.016184971098265895,0.20751445086705203,188,1,very high,66,88,50263.333333333336,4485414.0,36.9
30030,PHOENIX,AZ,Maricopa,306,15.7,1.388,0.372,0.483,0.252,1.018186,0.217696,0.094557,2.5825,,,3.222092,,0.8382459999999999,1.7213439999999998,1.147617,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.12091503267973856,0.19607843137254902,0.2222222222222222,,0.37254901960784315,168,1,high,55,55,50263.333333333336,4485414.0,36.9
30036,CHANDLER,AZ,Maricopa,2208,15.6,1.387,1.113,0.972,0.843,0.095962,0.22271,0.08706900000000001,2.785982,2.081892,8.600919000000001,4.1243300000000005,5.935221,0.91485,2.537704,1.130908,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,0.1503623188405797,0.1526268115942029,0.23958333333333334,0.08559782608695653,0.44655797101449274,133,2,very high,56,97,50263.333333333336,4485414.0,36.9
30038,SCOTTSDALE,AZ,Maricopa,1600,16.3,1.0,1.14,2.586,0.304,0.488583,0.173083,0.101063,2.123053,1.264569,3.907997,4.613683,4.793518,0.818775,1.230525,0.9561219999999999,3.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,0.07125,0.110625,0.1875,0.24625,0.28125,189,2,high,66,92,50263.333333333336,4485414.0,36.9
30043,SIERRA VISTA,AZ,Cochise,549,14.7,0.0,0.468,,0.596,0.295662,0.209695,0.10600699999999999,2.408803,1.400606,4.5583089999999995,3.246943,5.1142449999999995,0.8378770000000001,1.095933,0.881093,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.22768670309653916,0.2786885245901639,0.33697632058287796,0.3989071038251366,0.5081967213114754,178,1,medium,94,92,41741.333333333336,125922.0,41.8
30055,KINGMAN,AZ,Mohave,640,14.4,0.732,0.892,0.0,0.412,0.172785,0.19963699999999998,0.09249,2.76572,1.556766,6.107469999999999,2.229134,5.3826339999999995,0.985661,1.585957,0.882813,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,0.284375,0.2875,0.5265625,0.1671875,0.721875,178,2,high,59,98,34628.666666666664,212181.0,52.9
30061,SUN CITY,AZ,Maricopa,1519,15.6,1.134,0.813,0.978,0.53,0.258488,0.198446,0.088136,2.356347,1.382126,4.877214,2.764468,7.18567,0.786434,0.75565,0.942002,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.20078999341672152,0.1823568136932192,0.39499670836076367,0.2554312047399605,0.6181698485845951,215,1,high,50,84,50263.333333333336,4485414.0,36.9
30062,SHOW LOW,AZ,Navajo,470,15.5,1.638,0.842,,1.089,0.292574,0.211821,0.093773,3.183014,1.356172,7.813263,3.884679,4.690035,0.8192659999999999,2.338475,1.042155,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.13617021276595745,0.2851063829787234,0.29148936170212764,0.44468085106382976,0.4340425531914894,203,,,64,56,33192.0,110924.0,38.2
30064,TUCSON,AZ,Pima,1166,15.9,0.919,0.45,0.958,0.736,0.621325,0.243885,0.090064,2.58642,2.050792,3.789851,3.9551309999999997,7.601669,0.9096110000000001,0.9821120000000001,1.157355,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.11320754716981132,0.0711835334476844,0.22384219554030874,0.03173241852487135,0.2684391080617496,271,2,very high,45,90,45375.0,1047279.0,39.1
30065,MESA,AZ,Maricopa,1713,16.2,0.478,0.275,0.337,0.749,0.23889000000000002,0.238773,0.089382,2.4182040000000002,2.235694,4.05887,4.393319,4.899812,0.900322,0.706292,0.9403969999999999,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.1039112667834209,0.16579100992410975,0.22358435493286632,0.04553415061295972,0.37361354349095155,234,4,very high,15,89,50263.333333333336,4485414.0,36.9
30069,LAKE HAVASU CITY,AZ,Mohave,880,16.1,0.0,0.0,1.274,0.324,0.675924,0.201776,0.10391199999999999,2.616499,1.358242,7.2304889999999995,3.120967,4.427347,0.816175,1.861463,1.054542,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.2863636363636364,0.43068181818181817,0.3784090909090909,0.3659090909090909,205,,,71,69,34628.666666666664,212181.0,52.9
30083,PHOENIX,AZ,Maricopa,416,17.3,0.395,0.398,,0.383,0.728013,0.21923099999999998,0.093058,2.6220369999999997,1.41697,7.086152,2.459416,4.809017,0.849517,1.111046,1.0307979999999999,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.11057692307692307,0.1346153846153846,0.19471153846153846,0.7596153846153846,0.375,170,1,medium,44,49,50263.333333333336,4485414.0,36.9
30085,TUCSON,AZ,Pima,1378,14.6,1.3,0.603,0.0,0.258,0.42788999999999994,0.219083,0.089941,2.2590689999999998,2.376476,3.047974,2.139024,3.886182,0.8255110000000001,1.050194,0.804634,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,0.1328011611030479,0.1741654571843251,0.23439767779390422,0.3621190130624093,0.3047895500725689,156,0,high,38,85,45375.0,1047279.0,39.1
30087,SCOTTSDALE,AZ,Maricopa,2430,15.7,1.133,0.72,0.832,0.315,0.371372,0.148296,0.096829,2.7203630000000003,1.097669,3.244212,2.566824,5.213394999999999,0.761835,1.0892,0.805783,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,0.09670781893004116,0.08395061728395062,0.26008230452674896,0.4382716049382716,0.3395061728395062,190,1,high,61,91,50263.333333333336,4485414.0,36.9
30088,MESA,AZ,Maricopa,1414,15.0,0.867,0.461,0.644,0.899,0.502121,0.22734000000000001,0.10030800000000001,2.1711139999999998,1.324671,5.001989,2.6601209999999997,3.7982720000000003,0.774996,1.250107,0.8532719999999999,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.021923620933521924,0.21782178217821782,0.28642149929278643,0.24893917963224893,0.6499292786421499,251,3,high,53,79,50263.333333333336,4485414.0,36.9
30089,GLENDALE,AZ,Maricopa,1066,15.0,1.247,1.365,0.717,0.64,0.259407,0.256759,0.102753,2.38991,1.4095389999999999,3.959518,4.0254129999999995,6.106075,0.807449,1.15513,0.953009,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.15853658536585366,0.13602251407129456,0.3630393996247655,0.07035647279549719,0.5393996247654784,241,5,very high,30,86,50263.333333333336,4485414.0,36.9
30092,PHOENIX,AZ,Maricopa,1109,15.3,0.643,0.498,0.671,0.348,0.169638,0.230256,0.103747,2.846566,1.9956630000000002,4.137716999999999,3.913407,5.588806,1.0924770000000001,1.1592870000000002,0.9431729999999999,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.1109107303877367,0.16681695220919748,0.21731289449954913,0.29125338142470697,0.3678990081154193,212,4,very high,52,90,50263.333333333336,4485414.0,36.9
30093,SUN CITY WEST,AZ,Maricopa,1736,13.6,0.586,0.495,0.716,0.462,0.26902800000000004,0.243939,0.100461,2.00772,1.3374409999999999,3.5041599999999997,4.3657699999999995,4.108633,0.798438,1.078186,0.841865,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.16532258064516128,0.21889400921658986,0.3346774193548387,0.27419354838709675,0.597926267281106,227,2,very high,60,81,50263.333333333336,4485414.0,36.9
30094,GLENDALE,AZ,Maricopa,1271,15.4,0.463,0.123,1.043,0.226,0.520764,0.296638,0.08983200000000001,3.03202,1.307488,6.482107,3.286218,4.285093,0.794628,1.324565,0.989499,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.2022029897718332,0.12037765538945712,0.3068450039339103,0.22974036191974823,0.2753737214791503,126,0,high,45,68,50263.333333333336,4485414.0,36.9
30101,BULLHEAD CITY,AZ,Mohave,459,16.2,1.351,0.685,,0.234,0.568217,0.20432899999999998,0.0928,3.205061,1.3840350000000001,4.48808,4.271909,5.0850089999999994,0.831341,1.024049,1.01796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3137254901960784,0.49019607843137253,0.599128540305011,0.06971677559912855,0.43790849673202614,153,2,medium,67,66,34628.666666666664,212181.0,52.9
30103,PHOENIX,AZ,Maricopa,2705,15.0,0.664,0.831,0.321,0.311,1.16331,0.21118,0.106073,3.27,1.8892,3.44935,4.499515,5.026527,0.679818,1.434006,1.211325,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.06839186691312385,0.061737523105360445,0.28170055452865067,0.36229205175600737,0.3120147874306839,199,1,high,48,86,50263.333333333336,4485414.0,36.9
30105,MESA,AZ,Maricopa,594,14.6,0.374,0.368,,0.423,0.200597,0.175264,0.093169,2.2124740000000003,2.241846,4.225272,4.135559,5.081094,0.8494709999999999,1.096414,0.928517,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,0.8956228956228957,,0.7777777777777778,,0.05555555555555555,,,,,94,50263.333333333336,4485414.0,36.9
30107,MESA,AZ,Maricopa,244,14.2,,,,,0.577438,0.227631,0.09361599999999999,2.4136509999999998,1.3837700000000002,3.539857,2.943433,4.3437470000000005,0.858843,1.1925,0.8784420000000001,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,99,50263.333333333336,4485414.0,36.9
30108,PHOENIX,AZ,Maricopa,252,15.4,,,,,0.576696,0.22546599999999997,0.093676,2.4128849999999997,1.387291,3.59536,2.456321,4.318417,0.85839,1.172524,0.852042,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,,,,,,,,,,85,50263.333333333336,4485414.0,36.9
30110,GOODYEAR,AZ,Maricopa,695,16.1,0.112,0.0,0.0,0.024,0.21376199999999998,0.204066,0.093064,2.389021,1.419158,4.864016,3.6602940000000004,4.824249,0.842139,1.673344,0.8904610000000001,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.1985611510791367,0.26762589928057556,0.26762589928057556,0.07050359712230216,0.41007194244604317,172,1,high,48,96,50263.333333333336,4485414.0,36.9
30111,TUCSON,AZ,Pima,224,15.2,0.795,0.463,0.0,0.274,0.324731,0.261941,0.09458,2.4641189999999997,1.408415,7.0066440000000005,3.1304689999999997,5.298836,0.84905,1.135505,0.9781850000000001,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,0.30357142857142855,0.13392857142857142,0.30357142857142855,,0.5401785714285714,224,3,high,47,96,45375.0,1047279.0,39.1
30114,ORO VALLEY,AZ,Pima,793,15.4,,,,0.235,0.29881399999999997,0.24394699999999997,0.091886,2.351569,1.385286,3.9651330000000002,2.635478,4.432224,0.8471780000000001,1.053572,0.796936,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,0.13745271122320302,0.21185372005044137,0.3669609079445145,0.9281210592686002,0.3707440100882724,141,1,medium,57,71,45375.0,1047279.0,39.1
